timestamp,driving_mode,driveSystem_actualSpeed,localization_Roll,driveSystem_hydraulicBrakePressure,localization_Pitch
2025-09-25 08:14:47.377593,1,0.962627524239,-1.43,0.0,0.0
2025-09-25 08:14:47.458245,1,0.962627524239,-1.43,0.0,0.0
2025-09-25 08:14:47.539218,1,0.992072601451,-1.375,0.0,0.0
2025-09-25 08:14:47.620262,1,0.992072601451,-1.375,0.0,0.0
2025-09-25 08:14:47.701462,1,0.992072601451,-1.375,0.0,0.0
2025-09-25 08:14:47.782363,1,1.03737272024,-1.4135,0.0,0.0
2025-09-25 08:14:47.863007,1,1.03737272024,-1.4135,0.0,0.0
2025-09-25 08:14:47.943757,1,1.03737272024,-1.4135,0.0,0.0
2025-09-25 08:14:48.024828,1,1.03737272024,-1.4135,0.0,0.0
2025-09-25 08:14:48.105436,1,1.03737272024,-1.4135,0.0,0.0
2025-09-25 08:14:48.186370,1,1.06681779745,-1.3145,0.0,0.0
2025-09-25 08:14:48.267613,1,1.06681779745,-1.3145,0.0,0.0
2025-09-25 08:14:48.350546,1,1.10079288654,-1.243,0.0,0.0
2025-09-25 08:14:48.432767,1,1.10079288654,-1.243,0.0,0.0
2025-09-25 08:14:48.515422,1,1.10079288654,-1.243,0.0,0.0
2025-09-25 08:14:48.596906,1,1.11438292218,-1.32,0.0,0.0
2025-09-25 08:14:48.678712,1,1.11438292218,-1.32,0.0,0.0
2025-09-25 08:14:48.759456,1,1.11664792812,-1.3695,0.0,0.0
2025-09-25 08:14:48.841632,1,1.11664792812,-1.3695,0.0,0.0
2025-09-25 08:14:48.924146,1,1.15741803503,-1.364,0.0,0.0
2025-09-25 08:14:49.005180,1,1.15741803503,-1.364,0.0,0.0
2025-09-25 08:14:49.085942,1,1.15741803503,-1.364,0.0,0.0
2025-09-25 08:14:49.166916,1,1.10758790436,-1.2595,0.0,0.0
2025-09-25 08:14:49.248098,1,1.10758790436,-1.2595,0.0,0.0
2025-09-25 08:14:49.329979,1,1.09399786872,-1.331,0.0,0.0
2025-09-25 08:14:49.411307,1,1.09399786872,-1.331,0.0,0.0
2025-09-25 08:14:49.493134,1,1.09399786872,-1.331,0.0,0.0
2025-09-25 08:14:49.574600,1,1.10079288654,-1.518,1.0,0.0
2025-09-25 08:14:49.655177,1,1.10079288654,-1.518,1.0,0.0
2025-09-25 08:14:49.735833,1,0.819932150058,-1.628,30.0,0.0
2025-09-25 08:14:49.816493,1,0.819932150058,-1.628,30.0,0.0
2025-09-25 08:14:49.898493,1,0.819932150058,-1.628,30.0,0.0
2025-09-25 08:14:49.980778,1,0.740656942179,-1.6335,6.0,0.0
2025-09-25 08:14:50.061683,1,0.740656942179,-1.6335,6.0,0.0
2025-09-25 08:14:50.142439,1,0.688561805573,-1.661,23.0,0.0
2025-09-25 08:14:50.224645,1,0.688561805573,-1.661,23.0,0.0
2025-09-25 08:14:50.306538,1,0.688561805573,-1.661,23.0,0.0
2025-09-25 08:14:50.389485,1,0.527746383877,-1.7105,10.0,0.0
2025-09-25 08:14:50.470456,1,0.527746383877,-1.7105,10.0,0.0
2025-09-25 08:14:50.552592,1,0.342015896847,-1.7435,14.0,0.0
2025-09-25 08:14:50.634423,1,0.342015896847,-1.7435,14.0,0.0
2025-09-25 08:14:50.715885,1,0.342015896847,-1.7435,14.0,0.0
2025-09-25 08:14:50.797363,1,0.231030605817,-1.0285,12.0,0.0
2025-09-25 08:14:50.881123,1,0.231030605817,-1.0285,12.0,0.0
2025-09-25 08:14:50.961730,1,0.237825623636,-0.517,8.0,0.0
2025-09-25 08:14:51.042542,1,0.237825623636,-0.517,8.0,0.0
2025-09-25 08:14:51.124346,1,0.237825623636,-0.517,8.0,0.0
2025-09-25 08:14:51.208089,1,0.326160855272,-0.286,11.0,0.0
2025-09-25 08:14:51.290381,1,0.326160855272,-0.286,11.0,0.0
2025-09-25 08:14:51.371720,1,0.414496086908,-0.088,10.0,0.0
2025-09-25 08:14:51.452984,1,0.414496086908,-0.088,10.0,0.0
2025-09-25 08:14:51.533924,1,0.468856229453,-0.0715,8.0,0.0
2025-09-25 08:14:51.614651,1,0.468856229453,-0.0715,8.0,0.0
2025-09-25 08:14:51.695317,1,0.468856229453,-0.0715,8.0,0.0
2025-09-25 08:14:51.776214,1,0.548131437331,-0.077,5.0,0.0
2025-09-25 08:14:51.857717,1,0.548131437331,-0.077,5.0,0.0
2025-09-25 08:14:51.938325,1,0.693091817452,0.0385,3.0,0.0
2025-09-25 08:14:52.019739,1,0.693091817452,0.0385,3.0,0.0
2025-09-25 08:14:52.101628,1,0.693091817452,0.0385,3.0,0.0
2025-09-25 08:14:52.182239,1,0.84711222133,0.1375,3.0,0.0
2025-09-25 08:14:52.263165,1,0.84711222133,0.1375,3.0,0.0
2025-09-25 08:14:52.344578,1,0.985277583633,0.22,2.0,0.0
2025-09-25 08:14:52.426429,1,0.985277583633,0.22,2.0,0.0
2025-09-25 08:14:52.507286,1,0.985277583633,0.22,2.0,0.0
2025-09-25 08:14:52.587882,1,1.13929798751,0.297,2.0,0.0
2025-09-25 08:14:52.668429,1,1.13929798751,0.297,2.0,0.0
2025-09-25 08:14:52.749285,1,1.25028327854,0.3905,3.0,0.0
2025-09-25 08:14:52.830628,1,1.25028327854,0.3905,3.0,0.0
2025-09-25 08:14:52.912966,1,1.25028327854,0.3905,3.0,0.0
2025-09-25 08:14:52.994927,1,1.35220854581,0.297,2.0,0.0
2025-09-25 08:14:53.075971,1,1.35220854581,0.297,2.0,0.0
2025-09-25 08:14:53.157101,1,1.41789371806,0.0935,2.0,0.0
2025-09-25 08:14:53.238538,1,1.41789371806,0.0935,2.0,0.0
2025-09-25 08:14:53.319726,1,1.41789371806,0.0935,2.0,0.0
2025-09-25 08:14:53.401026,1,1.49716892593,-0.1375,2.0,0.0
2025-09-25 08:14:53.481827,1,1.49716892593,-0.1375,2.0,0.0
2025-09-25 08:14:53.562770,1,1.48584389624,-0.0385,2.0,0.0
2025-09-25 08:14:53.643907,1,1.48584389624,-0.0385,2.0,0.0
2025-09-25 08:14:53.724538,1,1.4722538606,0.1485,2.0,-0.5
2025-09-25 08:14:53.805285,1,1.4722538606,0.1485,2.0,-0.5
2025-09-25 08:14:53.886029,1,1.4722538606,0.1485,2.0,-0.5
2025-09-25 08:14:53.966898,1,1.43148375369,0.154,3.0,-0.6
2025-09-25 08:14:54.047754,1,1.43148375369,0.154,3.0,-0.6
2025-09-25 08:14:54.129745,1,1.43148375369,0.154,3.0,-0.6
2025-09-25 08:14:54.211316,1,1.41562871212,0.0,4.0,-0.5
2025-09-25 08:14:54.292329,1,1.41562871212,0.0,4.0,-0.5
2025-09-25 08:14:54.373448,1,1.38165362303,-0.143,6.0,-0.9
2025-09-25 08:14:54.455234,1,1.38165362303,-0.143,6.0,-0.9
2025-09-25 08:14:54.536067,1,1.3227634686,-0.176,5.0,-0.9
2025-09-25 08:14:54.616919,1,1.3227634686,-0.176,5.0,-0.9
2025-09-25 08:14:54.697719,1,1.3227634686,-0.176,5.0,-0.9
2025-09-25 08:14:54.778347,1,1.25254828448,-0.121,9.0,-0.9
2025-09-25 08:14:54.858960,1,1.25254828448,-0.121,9.0,-0.9
2025-09-25 08:14:54.939731,1,1.21404318351,-0.1705,10.0,-0.7
2025-09-25 08:14:55.020718,1,1.21404318351,-0.1705,10.0,-0.7
2025-09-25 08:14:55.102264,1,1.21404318351,-0.1705,10.0,-0.7
2025-09-25 08:14:55.182946,1,1.07134780933,-0.2475,9.0,-0.7
2025-09-25 08:14:55.264092,1,1.07134780933,-0.2475,9.0,-0.7
2025-09-25 08:14:55.345353,1,0.933182447027,-0.11,9.0,-0.7
2025-09-25 08:14:55.426495,1,0.933182447027,-0.11,9.0,-0.7
2025-09-25 08:14:55.507129,1,0.933182447027,-0.11,9.0,-0.7
2025-09-25 08:14:55.587895,1,0.761041995634,-0.0495,10.0,-0.9
2025-09-25 08:14:55.668511,1,0.761041995634,-0.0495,10.0,-0.9
2025-09-25 08:14:55.749295,1,0.550396443271,-0.11,11.0,-0.7
2025-09-25 08:14:55.829842,1,0.550396443271,-0.11,11.0,-0.7
2025-09-25 08:14:55.910426,1,0.550396443271,-0.11,11.0,-0.7
2025-09-25 08:14:55.991105,1,0.44394116412,-0.2475,9.0,-0.9
2025-09-25 08:14:56.072234,1,0.44394116412,-0.2475,9.0,-0.9
2025-09-25 08:14:56.153361,1,0.339750890908,-0.319,10.0,-0.8
2025-09-25 08:14:56.234399,1,0.339750890908,-0.319,10.0,-0.8
2025-09-25 08:14:56.316089,1,0.339750890908,-0.319,10.0,-0.8
2025-09-25 08:14:56.397769,1,0.22197058206,-0.396,11.0,-0.6
2025-09-25 08:14:56.479582,1,0.22197058206,-0.396,11.0,-0.6
2025-09-25 08:14:56.560443,1,0.0815402138179,-0.451,12.0,-0.7
2025-09-25 08:14:56.641324,1,0.0815402138179,-0.451,12.0,-0.7
2025-09-25 08:14:56.721990,1,0.0815402138179,-0.451,12.0,-0.7
2025-09-25 08:14:56.802910,1,0.0,-0.495,13.0,-0.7
2025-09-25 08:14:56.883497,1,0.0,-0.495,13.0,-0.7
2025-09-25 08:14:56.964510,1,0.0,-0.5115,21.0,-0.7
2025-09-25 08:14:57.045194,1,0.0,-0.5115,21.0,-0.7
2025-09-25 08:14:57.127075,1,0.0,-0.5115,21.0,-0.7
2025-09-25 08:14:57.208106,1,0.0,-0.5555,19.0,-0.5
2025-09-25 08:14:57.289523,1,0.0,-0.5555,19.0,-0.5
2025-09-25 08:14:57.370383,1,0.00679501781816,-0.55,0.0,-0.4
2025-09-25 08:14:57.451744,1,0.00679501781816,-0.55,0.0,-0.4
2025-09-25 08:14:57.532623,1,0.00679501781816,-0.55,0.0,-0.4
2025-09-25 08:14:57.614705,1,0.0203850534545,-0.539,0.0,-0.4
2025-09-25 08:14:57.695784,1,0.0203850534545,-0.539,0.0,-0.4
2025-09-25 08:14:57.776446,1,0.0203850534545,-0.5445,0.0,-0.5
2025-09-25 08:14:57.857417,1,0.0203850534545,-0.5445,0.0,-0.5
2025-09-25 08:14:57.937961,1,0.00679501781816,-0.539,0.0,-0.5
2025-09-25 08:14:58.018854,1,0.00679501781816,-0.539,0.0,-0.5
2025-09-25 08:14:58.100172,1,0.00679501781816,-0.539,0.0,-0.5
2025-09-25 08:14:58.180726,1,0.00226500593939,-0.55,0.0,-0.6
2025-09-25 08:14:58.261581,1,0.00226500593939,-0.55,0.0,-0.6
2025-09-25 08:14:58.342503,1,0.0203850534545,-0.5555,0.0,-0.6
2025-09-25 08:14:58.423190,1,0.0203850534545,-0.5555,0.0,-0.6
2025-09-25 08:14:58.504923,1,0.0203850534545,-0.5555,0.0,-0.6
2025-09-25 08:14:58.585803,1,0.0203850534545,-0.5555,0.0,-0.5
2025-09-25 08:14:58.666379,1,0.0203850534545,-0.5555,0.0,-0.5
2025-09-25 08:14:58.746911,1,0.00679501781816,-0.5445,0.0,-0.6
2025-09-25 08:14:58.827655,1,0.00679501781816,-0.5445,0.0,-0.6
2025-09-25 08:14:58.908256,1,0.00679501781816,-0.5445,0.0,-0.6
2025-09-25 08:14:58.988833,1,0.0,-0.528,0.0,-0.6
2025-09-25 08:14:59.069350,1,0.0,-0.528,0.0,-0.6
2025-09-25 08:14:59.150056,1,-0.00453001187877,-0.5115,0.0,-0.6
2025-09-25 08:14:59.230670,1,-0.00453001187877,-0.5115,0.0,-0.6
2025-09-25 08:14:59.311208,1,-0.00453001187877,-0.5115,0.0,-0.6
2025-09-25 08:14:59.391811,1,-0.00679501781816,-0.506,0.0,-0.6
2025-09-25 08:14:59.472775,1,-0.00679501781816,-0.506,0.0,-0.6
2025-09-25 08:14:59.554752,1,-0.00679501781816,-0.495,0.0,-0.6
2025-09-25 08:14:59.637350,1,-0.00679501781816,-0.495,0.0,-0.6
2025-09-25 08:14:59.718672,1,-0.00679501781816,-0.495,0.0,-0.6
2025-09-25 08:14:59.799824,0,0.0,-0.4895,22.0,-0.5
2025-09-25 08:14:59.882084,0,0.0,-0.4895,22.0,-0.5
2025-09-25 08:14:59.962930,0,0.0,-0.484,33.0,-0.5
2025-09-25 08:15:00.043825,0,0.0,-0.484,33.0,-0.5
2025-09-25 08:15:00.124449,0,0.0,-0.484,33.0,-0.5
2025-09-25 08:15:00.204975,0,0.0,-0.4895,40.0,-0.5
2025-09-25 08:15:00.285830,0,0.0,-0.4895,40.0,-0.5
2025-09-25 08:15:00.366451,0,0.0,-0.4895,38.0,-0.6
2025-09-25 08:15:00.449266,0,0.0,-0.4895,38.0,-0.6
2025-09-25 08:15:00.529847,0,0.0,-0.4895,38.0,-0.6
2025-09-25 08:15:00.610368,0,0.0,-0.4895,38.0,-0.6
2025-09-25 08:15:00.690904,0,0.0,-0.4895,38.0,-0.6
2025-09-25 08:15:00.771623,0,0.0,-0.506,38.0,-0.5
2025-09-25 08:15:00.854680,0,0.0,-0.506,38.0,-0.5
2025-09-25 08:15:00.935281,0,0.0,-0.506,38.0,-0.5
2025-09-25 08:15:01.016599,0,0.0,-0.5005,37.0,-0.6
2025-09-25 08:15:01.099401,0,0.0,-0.5005,37.0,-0.6
2025-09-25 08:15:01.180117,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.260882,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.342050,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.424140,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.504865,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.585604,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.666438,11,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:01.746981,2,0.0,-0.4785,37.0,-0.6
2025-09-25 08:15:01.827870,2,0.0,-0.4785,37.0,-0.6
2025-09-25 08:15:01.909115,2,0.0,-0.4785,37.0,-0.6
2025-09-25 08:15:01.990163,2,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.070734,2,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.151300,13,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.236027,13,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.316723,13,0.0,-0.473,37.0,-0.5
2025-09-25 08:15:02.398096,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.478733,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.560656,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.641491,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.722275,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:02.803759,13,0.0,-0.4895,37.0,-0.6
2025-09-25 08:15:02.884594,13,0.0,-0.4895,37.0,-0.6
2025-09-25 08:15:02.965407,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.046759,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.127504,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.208410,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.288996,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:03.369986,13,0.0,-0.4895,36.0,-0.6
2025-09-25 08:15:03.450486,13,0.0,-0.4895,36.0,-0.6
2025-09-25 08:15:03.531227,13,0.0,-0.4895,36.0,-0.6
2025-09-25 08:15:03.611804,13,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:03.693236,13,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:03.775051,13,0.0,-0.5005,36.0,-0.5
2025-09-25 08:15:03.855667,13,0.0,-0.5005,36.0,-0.5
2025-09-25 08:15:03.936576,13,0.0,-0.5005,36.0,-0.5
2025-09-25 08:15:04.017488,13,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:04.098713,13,0.0,-0.495,36.0,-0.6
2025-09-25 08:15:04.179742,13,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.261370,13,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.348174,13,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.434760,13,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.516214,13,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.596902,13,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.678964,13,0.0,-0.506,36.0,-0.5
2025-09-25 08:15:04.759511,13,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.840150,13,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:04.920944,13,0.0,-0.495,37.0,-0.5
2025-09-25 08:15:05.002147,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:05.083852,13,0.0,-0.4895,37.0,-0.5
2025-09-25 08:15:05.164521,13,0.0,-0.484,37.0,-0.5
2025-09-25 08:15:05.245172,13,0.0,-0.484,37.0,-0.5
2025-09-25 08:15:05.325753,13,0.0,-0.484,37.0,-0.5
2025-09-25 08:15:05.406442,13,0.0,-0.4895,36.0,-0.5
2025-09-25 08:15:05.487048,13,0.0,-0.4895,36.0,-0.5
2025-09-25 08:15:05.567572,13,0.0,-0.4785,37.0,-0.5
2025-09-25 08:15:05.648083,13,0.0,-0.4785,37.0,-0.5
2025-09-25 08:15:05.728632,13,0.0,-0.4785,37.0,-0.5
2025-09-25 08:15:05.809197,13,0.0,-0.4785,36.0,-0.5
2025-09-25 08:15:05.889796,13,0.0,-0.4785,36.0,-0.5
2025-09-25 08:15:05.970459,13,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.051324,13,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.132052,13,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.212901,13,0.0,-0.473,37.0,-0.4
2025-09-25 08:15:06.295082,13,0.0,-0.473,37.0,-0.4
2025-09-25 08:15:06.378060,13,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.458769,13,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.539552,13,0.0,-0.473,36.0,-0.5
2025-09-25 08:15:06.620315,3,0.0724801900603,-0.473,2.0,-0.5
2025-09-25 08:15:06.701529,3,0.0724801900603,-0.473,2.0,-0.5
2025-09-25 08:15:06.782155,3,0.199320522666,-0.4895,0.0,-0.6
2025-09-25 08:15:06.863018,3,0.199320522666,-0.4895,0.0,-0.6
2025-09-25 08:15:06.943686,3,0.199320522666,-0.4895,0.0,-0.6
2025-09-25 08:15:07.024953,3,0.122310320727,-0.484,0.0,-0.6
2025-09-25 08:15:07.106771,3,0.122310320727,-0.484,0.0,-0.6
2025-09-25 08:15:07.187925,3,0.101925267272,-0.4895,0.0,-0.6
2025-09-25 08:15:07.268752,3,0.101925267272,-0.4895,0.0,-0.6
2025-09-25 08:15:07.349617,3,0.101925267272,-0.4895,0.0,-0.6
2025-09-25 08:15:07.432318,3,0.115515302909,-0.4895,0.0,-0.6
2025-09-25 08:15:07.513515,3,0.115515302909,-0.4895,0.0,-0.6
2025-09-25 08:15:07.594964,3,0.154020403878,-0.506,0.0,-0.6
2025-09-25 08:15:07.676553,3,0.154020403878,-0.506,0.0,-0.6
2025-09-25 08:15:07.757630,3,0.154020403878,-0.506,0.0,-0.6
2025-09-25 08:15:07.840452,3,0.201585528605,-0.5225,0.0,-0.6
2025-09-25 08:15:07.921500,3,0.201585528605,-0.5225,0.0,-0.6
2025-09-25 08:15:08.002829,3,0.231030605817,-0.539,0.0,-0.4
2025-09-25 08:15:08.084484,3,0.231030605817,-0.539,0.0,-0.4
2025-09-25 08:15:08.165184,3,0.231030605817,-0.539,0.0,-0.4
2025-09-25 08:15:08.246279,3,0.274065718666,-0.5555,0.0,-0.5
2025-09-25 08:15:08.327385,3,0.274065718666,-0.5555,0.0,-0.5
2025-09-25 08:15:08.408525,3,0.321630843393,-0.5885,0.0,-0.5
2025-09-25 08:15:08.492701,3,0.321630843393,-0.5885,0.0,-0.5
2025-09-25 08:15:08.573853,3,0.321630843393,-0.5885,0.0,-0.5
2025-09-25 08:15:08.657124,3,0.373725979999,-0.6105,0.0,-0.4
2025-09-25 08:15:08.738180,3,0.373725979999,-0.6105,0.0,-0.4
2025-09-25 08:15:08.818806,3,0.434881140362,-0.649,0.0,-0.4
2025-09-25 08:15:08.899845,3,0.434881140362,-0.649,0.0,-0.4
2025-09-25 08:15:08.981128,3,0.523216371998,-0.6765,0.0,-0.4
2025-09-25 08:15:09.063356,3,0.523216371998,-0.6765,0.0,-0.4
2025-09-25 08:15:09.144481,3,0.523216371998,-0.6765,0.0,-0.4
2025-09-25 08:15:09.226923,3,0.611551603634,-0.66,0.0,-0.4
2025-09-25 08:15:09.307979,3,0.611551603634,-0.66,0.0,-0.4
2025-09-25 08:15:09.389118,3,0.713476870907,-0.5995,0.0,-0.3
2025-09-25 08:15:09.471323,3,0.713476870907,-0.5995,0.0,-0.3
2025-09-25 08:15:09.553265,3,0.713476870907,-0.5995,0.0,-0.3
2025-09-25 08:15:09.638428,3,0.806342114421,-0.539,0.0,-0.2
2025-09-25 08:15:09.719643,3,0.806342114421,-0.539,0.0,-0.2
2025-09-25 08:15:09.800725,3,0.915062399512,-0.4895,0.0,-0.1
2025-09-25 08:15:09.882832,3,0.915062399512,-0.4895,0.0,-0.1
2025-09-25 08:15:09.970658,3,0.915062399512,-0.4895,0.0,-0.1
2025-09-25 08:15:10.054725,3,0.99433760739,-0.4565,0.0,-0.1
2025-09-25 08:15:10.135316,3,0.99433760739,-0.4565,0.0,-0.1
2025-09-25 08:15:10.215916,3,1.10532289842,-0.44,0.0,0.0
2025-09-25 08:15:10.296849,3,1.10532289842,-0.44,0.0,0.0
2025-09-25 08:15:10.380323,3,1.20271815381,-0.4455,0.0,0.0
2025-09-25 08:15:10.460978,3,1.20271815381,-0.4455,0.0,0.0
2025-09-25 08:15:10.541953,3,1.20271815381,-0.4455,0.0,0.0
2025-09-25 08:15:10.622958,3,1.31370344484,-0.451,0.0,0.0
2025-09-25 08:15:10.705239,3,1.31370344484,-0.451,0.0,0.0
2025-09-25 08:15:10.786170,3,1.42015872399,-0.44,0.0,0.0
2025-09-25 08:15:10.867254,3,1.42015872399,-0.44,0.0,0.0
2025-09-25 08:15:10.948696,3,1.42015872399,-0.44,0.0,0.0
2025-09-25 08:15:11.029908,3,1.53793903284,-0.473,0.0,0.1
2025-09-25 08:15:11.110897,3,1.53793903284,-0.473,0.0,0.1
2025-09-25 08:15:11.192439,3,1.64439431199,-0.5115,0.0,0.0
2025-09-25 08:15:11.274247,3,1.64439431199,-0.5115,0.0,0.0
2025-09-25 08:15:11.359530,3,1.64439431199,-0.5115,0.0,0.0
2025-09-25 08:15:11.440674,3,1.71913950799,-0.5665,0.0,0.2
2025-09-25 08:15:11.523648,3,1.71913950799,-0.5665,0.0,0.2
2025-09-25 08:15:11.606557,3,1.78029466836,-0.5665,0.0,0.2
2025-09-25 08:15:11.687664,3,1.78029466836,-0.5665,0.0,0.2
2025-09-25 08:15:11.768291,3,1.86636489405,-0.5115,0.0,0.0
2025-09-25 08:15:11.848880,3,1.86636489405,-0.5115,0.0,0.0
2025-09-25 08:15:11.932095,3,1.86636489405,-0.5115,0.0,0.0
2025-09-25 08:15:12.013994,3,1.96829016133,-0.5335,0.0,-0.1
2025-09-25 08:15:12.095462,3,1.96829016133,-0.5335,0.0,-0.1
2025-09-25 08:15:12.177481,3,2.06342041078,-0.5885,0.0,-0.1
2025-09-25 08:15:12.262353,3,2.06342041078,-0.5885,0.0,-0.1
2025-09-25 08:15:12.343114,3,2.06342041078,-0.5885,0.0,-0.1
2025-09-25 08:15:12.424711,3,2.11551554739,-0.649,0.0,-0.1
2025-09-25 08:15:12.506179,3,2.11551554739,-0.649,0.0,-0.1
2025-09-25 08:15:12.587510,3,2.18573073151,-0.726,0.0,-0.4
2025-09-25 08:15:12.668185,3,2.18573073151,-0.726,0.0,-0.4
